"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"US1NYNY0074","NEW YORK 8.8 N, NY US","2020-12-01",,,,
"US1NYNY0074","NEW YORK 8.8 N, NY US","2020-12-08",,,,
"US1NYNY0074","NEW YORK 8.8 N, NY US","2020-12-09",,,,
"US1NYNY0074","NEW YORK 8.8 N, NY US","2020-12-15",,,,
"US1NYNY0074","NEW YORK 8.8 N, NY US","2020-12-18",,,,
"US1NYNY0074","NEW YORK 8.8 N, NY US","2020-12-24",,,,
"US1NYNY0074","NEW YORK 8.8 N, NY US","2020-12-25",,,,
"US1NYNY0074","NEW YORK 8.8 N, NY US","2020-12-26",,,,
"US1NJBG0023","OAKLAND 0.9 SSE, NJ US","2020-12-01",,,,
"US1NJBG0023","OAKLAND 0.9 SSE, NJ US","2020-12-02",,,,
"US1NJBG0023","OAKLAND 0.9 SSE, NJ US","2020-12-03",,,,
"US1NJBG0023","OAKLAND 0.9 SSE, NJ US","2020-12-04",,,,
"US1NJBG0023","OAKLAND 0.9 SSE, NJ US","2020-12-05",,,,
"US1NJBG0023","OAKLAND 0.9 SSE, NJ US","2020-12-06",,,,
"US1NJBG0023","OAKLAND 0.9 SSE, NJ US","2020-12-07",,,,
"US1NJBG0023","OAKLAND 0.9 SSE, NJ US","2020-12-08",,,,
"US1NJBG0023","OAKLAND 0.9 SSE, NJ US","2020-12-09",,,,
"US1NJBG0023","OAKLAND 0.9 SSE, NJ US","2020-12-10",,,,
"US1NJBG0023","OAKLAND 0.9 SSE, NJ US","2020-12-11",,,,
"US1NJBG0023","OAKLAND 0.9 SSE, NJ US","2020-12-12",,,,
"US1NJBG0023","OAKLAND 0.9 SSE, NJ US","2020-12-13",,,,
"US1NJBG0023","OAKLAND 0.9 SSE, NJ US","2020-12-14",,,,
"US1NJBG0023","OAKLAND 0.9 SSE, NJ US","2020-12-15",,,,
"US1NJBG0023","OAKLAND 0.9 SSE, NJ US","2020-12-16",,,,
"US1NJBG0023","OAKLAND 0.9 SSE, NJ US","2020-12-17",,,,
"US1NJBG0023","OAKLAND 0.9 SSE, NJ US","2020-12-18",,,,
"US1NJBG0023","OAKLAND 0.9 SSE, NJ US","2020-12-19",,,,
"US1NJBG0023","OAKLAND 0.9 SSE, NJ US","2020-12-20",,,,
"US1NJBG0023","OAKLAND 0.9 SSE, NJ US","2020-12-21",,,,
"US1NJBG0023","OAKLAND 0.9 SSE, NJ US","2020-12-22",,,,
"US1NJBG0023","OAKLAND 0.9 SSE, NJ US","2020-12-23",,,,
"US1NJBG0023","OAKLAND 0.9 SSE, NJ US","2020-12-24",,,,
"US1NJBG0023","OAKLAND 0.9 SSE, NJ US","2020-12-25",,,,
"US1NJBG0023","OAKLAND 0.9 SSE, NJ US","2020-12-26",,,,
"US1NJBG0023","OAKLAND 0.9 SSE, NJ US","2020-12-27",,,,
"US1NJBG0023","OAKLAND 0.9 SSE, NJ US","2020-12-28",,,,
"US1NJBG0023","OAKLAND 0.9 SSE, NJ US","2020-12-29",,,,
"US1NJBG0023","OAKLAND 0.9 SSE, NJ US","2020-12-30",,,,
"US1NJBG0023","OAKLAND 0.9 SSE, NJ US","2020-12-31",,,,
"USC00280907","BOONTON 1 SE, NJ US","2020-12-01",,"64","44","49"
"USC00280907","BOONTON 1 SE, NJ US","2020-12-02",,"49","34","35"
"USC00280907","BOONTON 1 SE, NJ US","2020-12-03",,"41","29","30"
"USC00280907","BOONTON 1 SE, NJ US","2020-12-04",,"47","30","40"
"USC00280907","BOONTON 1 SE, NJ US","2020-12-05",,"49","40","42"
"USC00280907","BOONTON 1 SE, NJ US","2020-12-06",,"46","34","35"
"USC00280907","BOONTON 1 SE, NJ US","2020-12-07",,"38","27","27"
"USC00280907","BOONTON 1 SE, NJ US","2020-12-08",,"37","26","30"
"USC00280907","BOONTON 1 SE, NJ US","2020-12-09",,"35","26","31"
"USC00280907","BOONTON 1 SE, NJ US","2020-12-10",,"37","29","33"
"USC00280907","BOONTON 1 SE, NJ US","2020-12-11",,"46","25","25"
"USC00280907","BOONTON 1 SE, NJ US","2020-12-13",,"47","35","38"
"USC00280907","BOONTON 1 SE, NJ US","2020-12-14",,"56","38","38"
"USC00280907","BOONTON 1 SE, NJ US","2020-12-15",,"39","30","31"
"USC00280907","BOONTON 1 SE, NJ US","2020-12-16",,"37","22","22"
"USC00280907","BOONTON 1 SE, NJ US","2020-12-17",,"27","21","24"
"USC00280907","BOONTON 1 SE, NJ US","2020-12-18",,"31","19","22"
"USC00280907","BOONTON 1 SE, NJ US","2020-12-19",,,,
"USC00280907","BOONTON 1 SE, NJ US","2020-12-20",,"30","10","25"
"USC00280907","BOONTON 1 SE, NJ US","2020-12-22",,"44","32","34"
"USC00280907","BOONTON 1 SE, NJ US","2020-12-23",,"43","32","34"
"USC00280907","BOONTON 1 SE, NJ US","2020-12-24",,"42","30","35"
"USC00280907","BOONTON 1 SE, NJ US","2020-12-25",,"63","35","56"
"USC00280907","BOONTON 1 SE, NJ US","2020-12-26",,"56","23","23"
"USC00280907","BOONTON 1 SE, NJ US","2020-12-27",,"30","22","23"
"USC00280907","BOONTON 1 SE, NJ US","2020-12-28",,"37","23","33"
"USC00280907","BOONTON 1 SE, NJ US","2020-12-29",,"47","32","34"
"USC00280907","BOONTON 1 SE, NJ US","2020-12-30",,"36","24","26"
"USC00280907","BOONTON 1 SE, NJ US","2020-12-31",,"42","26","41"
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-12-01",,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-12-02",,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-12-03",,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-12-04",,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-12-05",,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-12-06",,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-12-07",,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-12-08",,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-12-09",,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-12-10",,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-12-11",,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-12-12",,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-12-13",,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-12-14",,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-12-15",,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-12-16",,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-12-17",,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-12-18",,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-12-19",,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-12-20",,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-12-21",,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-12-22",,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-12-23",,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-12-24",,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-12-25",,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-12-26",,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-12-27",,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-12-28",,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-12-29",,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-12-30",,,,
"US1NJMD0043","WOODBRIDGE TWP 1.1 ESE, NJ US","2020-12-31",,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-12-01",,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-12-02",,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-12-03",,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-12-04",,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-12-05",,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-12-06",,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-12-07",,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-12-08",,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-12-09",,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-12-10",,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-12-11",,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-12-12",,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-12-13",,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-12-14",,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-12-15",,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-12-16",,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-12-17",,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-12-18",,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-12-19",,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-12-20",,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-12-21",,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-12-22",,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-12-23",,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-12-24",,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-12-25",,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-12-26",,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-12-27",,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-12-28",,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-12-29",,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-12-30",,,,
"US1NJMS0102","CHATHAM 0.6 NE, NJ US","2020-12-31",,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-12-01",,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-12-02",,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-12-03",,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-12-04",,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-12-05",,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-12-06",,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-12-07",,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-12-08",,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-12-09",,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-12-10",,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-12-11",,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-12-12",,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-12-13",,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-12-14",,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-12-15",,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-12-16",,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-12-17",,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-12-18",,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-12-19",,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-12-20",,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-12-21",,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-12-22",,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-12-23",,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-12-24",,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-12-25",,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-12-26",,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-12-27",,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-12-28",,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-12-29",,,,
"US1NJMD0086","HIGHLAND PARK 0.4 N, NJ US","2020-12-31",,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-12-01",,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-12-02",,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-12-03",,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-12-04",,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-12-05",,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-12-06",,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-12-07",,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-12-08",,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-12-09",,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-12-10",,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-12-11",,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-12-12",,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-12-13",,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-12-14",,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-12-15",,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-12-16",,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-12-17",,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-12-18",,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-12-19",,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-12-20",,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-12-21",,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-12-22",,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-12-23",,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-12-24",,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-12-25",,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-12-26",,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-12-27",,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-12-28",,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-12-29",,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-12-30",,,,
"US1NJMN0048","LONG BRANCH 0.5 W, NJ US","2020-12-31",,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-12-01",,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-12-02",,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-12-03",,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-12-04",,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-12-05",,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-12-06",,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-12-07",,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-12-08",,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-12-09",,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-12-10",,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-12-11",,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-12-12",,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-12-13",,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-12-14",,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-12-15",,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-12-16",,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-12-17",,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-12-18",,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-12-19",,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-12-20",,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-12-21",,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-12-22",,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-12-23",,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-12-24",,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-12-25",,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-12-26",,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-12-27",,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-12-28",,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-12-29",,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-12-30",,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","2020-12-31",,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-12-01",,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-12-02",,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-12-04",,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-12-05",,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-12-06",,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-12-07",,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-12-08",,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-12-09",,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-12-10",,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-12-11",,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-12-12",,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-12-13",,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-12-14",,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-12-15",,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-12-16",,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-12-17",,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-12-18",,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-12-20",,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-12-21",,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-12-22",,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-12-23",,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-12-24",,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-12-25",,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-12-27",,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-12-28",,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-12-29",,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-12-30",,,,
"US1NJMD0088","METUCHEN 3.3 N, NJ US","2020-12-31",,,,
"US1NJPS0040","POMPTON LAKES 1.0 ENE, NJ US","2020-12-01",,,,
"US1NJPS0040","POMPTON LAKES 1.0 ENE, NJ US","2020-12-02",,,,
"US1NJPS0040","POMPTON LAKES 1.0 ENE, NJ US","2020-12-03",,,,
"US1NJPS0040","POMPTON LAKES 1.0 ENE, NJ US","2020-12-04",,,,
"US1NJPS0040","POMPTON LAKES 1.0 ENE, NJ US","2020-12-05",,,,
"US1NJPS0040","POMPTON LAKES 1.0 ENE, NJ US","2020-12-06",,,,
"US1NJPS0040","POMPTON LAKES 1.0 ENE, NJ US","2020-12-07",,,,
"US1NJPS0040","POMPTON LAKES 1.0 ENE, NJ US","2020-12-08",,,,
"US1NJPS0040","POMPTON LAKES 1.0 ENE, NJ US","2020-12-09",,,,
"US1NJPS0040","POMPTON LAKES 1.0 ENE, NJ US","2020-12-10",,,,
"US1NJPS0040","POMPTON LAKES 1.0 ENE, NJ US","2020-12-11",,,,
"US1NJPS0040","POMPTON LAKES 1.0 ENE, NJ US","2020-12-12",,,,
"US1NJPS0040","POMPTON LAKES 1.0 ENE, NJ US","2020-12-13",,,,
"US1NJPS0040","POMPTON LAKES 1.0 ENE, NJ US","2020-12-14",,,,
"US1NJPS0040","POMPTON LAKES 1.0 ENE, NJ US","2020-12-15",,,,
"US1NJPS0040","POMPTON LAKES 1.0 ENE, NJ US","2020-12-16",,,,
"US1NJPS0040","POMPTON LAKES 1.0 ENE, NJ US","2020-12-17",,,,
"US1NJPS0040","POMPTON LAKES 1.0 ENE, NJ US","2020-12-18",,,,
"US1NJPS0040","POMPTON LAKES 1.0 ENE, NJ US","2020-12-19",,,,
"US1NJPS0040","POMPTON LAKES 1.0 ENE, NJ US","2020-12-20",,,,
"US1NJPS0040","POMPTON LAKES 1.0 ENE, NJ US","2020-12-21",,,,
"US1NJPS0040","POMPTON LAKES 1.0 ENE, NJ US","2020-12-22",,,,
"US1NJPS0040","POMPTON LAKES 1.0 ENE, NJ US","2020-12-23",,,,
"US1NJPS0040","POMPTON LAKES 1.0 ENE, NJ US","2020-12-24",,,,
"US1NJPS0040","POMPTON LAKES 1.0 ENE, NJ US","2020-12-25",,,,
"US1NJPS0040","POMPTON LAKES 1.0 ENE, NJ US","2020-12-26",,,,
"US1NJPS0040","POMPTON LAKES 1.0 ENE, NJ US","2020-12-27",,,,
"US1NJPS0040","POMPTON LAKES 1.0 ENE, NJ US","2020-12-28",,,,
"US1NJPS0040","POMPTON LAKES 1.0 ENE, NJ US","2020-12-29",,,,
"US1NJPS0040","POMPTON LAKES 1.0 ENE, NJ US","2020-12-30",,,,
"US1NJPS0040","POMPTON LAKES 1.0 ENE, NJ US","2020-12-31",,,,
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2020-12-01",,,,
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2020-12-02",,,,
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2020-12-03",,,,
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2020-12-04",,,,
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2020-12-05",,,,
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2020-12-06",,,,
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2020-12-07",,,,
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2020-12-08",,,,
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2020-12-09",,,,
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2020-12-10",,,,
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2020-12-11",,,,
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2020-12-12",,,,
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2020-12-13",,,,
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2020-12-14",,,,
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2020-12-15",,,,
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2020-12-16",,,,
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2020-12-17",,,,
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2020-12-18",,,,
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2020-12-19",,,,
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2020-12-20",,,,
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2020-12-21",,,,
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2020-12-22",,,,
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2020-12-23",,,,
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2020-12-24",,,,
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2020-12-25",,,,
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2020-12-26",,,,
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2020-12-27",,,,
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2020-12-28",,,,
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2020-12-29",,,,
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2020-12-30",,,,
"US1NYNS0046","MASSAPEQUA PARK 1.2 N, NY US","2020-12-31",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-01","56","60","40",
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-02","42","45","39",
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-03","43","52","37",
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-04","50","53","47",
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-05","46","48","41",
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-06","41","43","36",
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-07","37","42","34",
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-08","35","38","32",
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-09","36","40","34",
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-10","44","50","39",
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-11","47","55","38",
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-12","50","58","43",
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-13","56","62","49",
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-14","44","49","38",
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-15","38","41","32",
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-16","31","33","28",
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-17","30","34","26",
"USW00014732","LAGUARDIA AIRPORT, NY US","2020-12-18","30","33","27",
